#cluster_id	cluster_protein_count	TAXON_count	protein_span_mean	protein_span_sd	fraction_secreted	GO	GO_entropy	IPR	IPR_entropy	SignalP_EUK	SignalP_EUK_entropy	Pfam	Pfam_entropy
OG0008811	11	6	429.45454545454544	103.81308696302884	0.00	GO:0016491:10	0.000	IPR002937:11	0.000	N/A	N/A	PF01593:11	0.000
OG0008812	11	2	503.27272727272725	264.4727485219296	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008813	11	7	319.54545454545456	138.721672709562	0.00	N/A	N/A	IPR001466:8	0.000	N/A	N/A	PF00144:8	0.000
OG0008814	11	8	337.1818181818182	231.64581827429333	0.00	GO:0005515:2	0.000	IPR002110:2;IPR007111:1	0.918	N/A	N/A	PF12796:2;PF05729:1	0.918
OG0008815	11	11	91.81818181818181	6.3363049429915	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008816	11	10	567.4545454545455	156.64572862839466	0.00	GO:0071949:11	0.000	IPR002938:11	0.000	N/A	N/A	PF01494:11	0.000
OG0008817	11	9	285.09090909090907	104.93847075609641	0.00	GO:0016787:10	0.000	IPR013094:10	0.000	N/A	N/A	PF07859:10	0.000
OG0008818	11	11	234.63636363636363	12.44823994329923	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008819	11	11	583.0	172.0671116427858	0.00	GO:0008270:9;GO:0000981:7;GO:0003677:7;GO:0006351:7;GO:0006355:7	2.314	IPR007219:7;IPR001138:7	1.000	N/A	N/A	PF04082:7;PF00172:7	1.000
OG0008820	11	11	126.27272727272727	5.241285565599845	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008821	11	11	253.9090909090909	10.237671481121666	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008822	11	11	56.63636363636363	4.558164049716972	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008823	10	9	668.7	48.20591250043919	0.00	N/A	N/A	IPR011659:71	0.000	N/A	N/A	PF07676:71	0.000
OG0008824	10	8	522.9	38.72583117248744	0.00	N/A	N/A	IPR001466:11;IPR021860:8	0.982	N/A	N/A	PF00144:11;PF11954:8	0.982
OG0008825	10	9	474.1	105.71419015439697	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008826	10	10	446.3	134.45151542470617	0.00	N/A	N/A	IPR033121:11	0.000	N/A	N/A	PF00026:11	0.000
OG0008827	10	10	99.6	0.4898979485566356	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008828	10	9	523.1	58.58916282043975	0.00	GO:0030976:10;GO:0000287:9;GO:0003824:9	1.583	IPR012001:10;IPR012000:9;IPR011766:9	1.583	N/A	N/A	PF02776:10;PF00205:9;PF02775:9	1.583
OG0008829	10	10	137.7	4.075536774462966	0.00	GO:0016491:10	0.000	IPR009799:10	0.000	N/A	N/A	PF07110:10	0.000
OG0008830	10	10	233.7	11.287603820120548	0.00	N/A	N/A	IPR007138:7	0.000	N/A	N/A	PF03992:7	0.000
OG0008831	10	9	579.4	117.80509326850006	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008832	10	10	520.2	0.7483314773547882	0.00	GO:0022857:10;GO:0055085:10	1.000	IPR011701:10	0.000	N/A	N/A	PF07690:10	0.000
OG0008833	10	10	281.4	1.2000000000000002	0.00	GO:0003824:10	0.000	IPR005000:10	0.000	N/A	N/A	PF03328:10	0.000
OG0008834	10	10	814.1	142.67056458849527	0.00	GO:0003677:10;GO:0006351:10;GO:0008270:10;GO:0000981:6;GO:0006355:6	2.281	IPR007219:10;IPR001138:6	0.954	N/A	N/A	PF04082:10;PF00172:6	0.954
OG0008835	10	10	456.6	1.2	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008836	10	10	213.7	2.002498439450078	0.00	N/A	N/A	IPR006674:10	0.000	N/A	N/A	PF01966:10	0.000
OG0008837	10	9	344.3	159.46350679700984	0.00	GO:0003677:3;GO:0006351:3;GO:0008270:3	1.585	IPR007219:3	0.000	N/A	N/A	PF04082:3	0.000
OG0008838	10	10	506.9	3.0805843601498726	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008839	10	10	434.2	1.2489995996796797	0.00	GO:0016491:10;GO:0046872:10	1.000	IPR001670:10	0.000	N/A	N/A	PF00465:10	0.000
OG0008840	10	10	271.7	2.0024984394500787	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF13561:10	0.000
OG0008841	10	10	876.7	93.88082871385403	0.00	GO:0003677:10;GO:0006351:10;GO:0008270:10;GO:0000981:2;GO:0006355:2	2.039	IPR007219:10;IPR001138:2	0.650	N/A	N/A	PF04082:10;PF00172:2	0.650
OG0008842	10	7	592.3	9.317188417113822	0.00	GO:0022857:10;GO:0055085:10	1.000	IPR010573:10	0.000	N/A	N/A	PF06609:10	0.000
OG0008843	10	9	236.0	65.33605436510534	0.00	GO:0016787:8	0.000	IPR004843:8	0.000	N/A	N/A	PF00149:8	0.000
OG0008844	10	10	168.3	0.6403124237432849	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF11578:10	0.000
OG0008845	10	10	325.9	14.801689092802889	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008846	10	10	474.9	41.115568827391904	0.00	GO:0004499:10;GO:0050660:10;GO:0050661:10	1.585	IPR020946:20	0.000	N/A	N/A	PF00743:20;PF13450:9	0.894
OG0008847	10	10	451.5	5.333854141237834	0.00	GO:0071949:10	0.000	IPR002938:10	0.000	N/A	N/A	PF01494:10	0.000
OG0008848	10	9	990.2	291.92766227269385	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF17132:9	0.000
OG0008849	10	8	597.3	117.66737015842583	0.00	GO:0008270:8;GO:0000981:6;GO:0006355:6;GO:0003677:5;GO:0006351:5	2.299	IPR001138:6;IPR007219:5	0.994	N/A	N/A	PF00172:6;PF04082:5	0.994
OG0008850	10	10	254.0	0.0	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF13561:10	0.000
OG0008851	10	10	317.7	5.64003546088143	0.00	GO:0005576:10;GO:0016787:10	1.000	IPR010126:10	0.000	N/A	N/A	PF10503:10	0.000
OG0008852	10	9	684.9	331.11189951434847	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008853	10	10	1006.7	46.68629349177336	0.00	N/A	N/A	IPR025300:20;IPR018954:11;IPR031330:10;IPR025972:10	1.929	N/A	N/A	PF13364:20;PF10435:11;PF01301:10;PF13363:10	1.929
OG0008854	10	10	247.9	39.28218425698856	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008855	10	10	484.9	29.235081665697468	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008856	10	10	476.1	127.02239959944072	0.00	GO:0003677:7;GO:0006351:7;GO:0008270:7	1.585	IPR007219:7	0.000	N/A	N/A	PF04082:7	0.000
OG0008857	10	5	669.6	284.8031600948276	0.00	N/A	N/A	IPR010730:10;IPR011205:1	0.439	N/A	N/A	PF06985:10;PF11443:1	0.439
OG0008858	10	10	550.0	11.696153213770756	0.00	GO:0022857:10;GO:0055085:10	1.000	IPR011701:10	0.000	N/A	N/A	PF07690:10	0.000
OG0008859	10	8	129.4	35.87533971964586	0.00	N/A	N/A	IPR010424:10	0.000	N/A	N/A	PF06249:10	0.000
OG0008860	10	7	538.1	27.10516555935418	0.00	GO:0022857:10;GO:0055085:10	1.000	IPR011701:12	0.000	N/A	N/A	PF07690:12	0.000
OG0008861	10	10	142.1	19.765879692034957	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008862	10	10	332.2	129.4579468398908	0.00	GO:0016747:8	0.000	IPR002656:8	0.000	N/A	N/A	PF01757:8	0.000
OG0008863	10	9	353.6	172.52895409176975	0.00	GO:0005576:10;GO:0016787:10	1.000	IPR010126:10	0.000	N/A	N/A	PF10503:10	0.000
OG0008864	10	10	321.5	29.591383881123235	0.00	GO:0016829:10	0.000	IPR002220:10	0.000	N/A	N/A	PF00701:10	0.000
OG0008865	10	10	231.4	11.244554237496478	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF13671:10	0.000
OG0008866	10	10	612.3	34.17616128239098	0.00	GO:0005507:10;GO:0016491:10	1.000	IPR011706:10;IPR001117:10;IPR011707:10	1.585	N/A	N/A	PF07731:10;PF00394:10;PF07732:10	1.585
OG0008867	10	10	639.1	164.90630673203495	0.00	GO:0000981:10;GO:0006355:10;GO:0008270:10	1.585	IPR001138:10	0.000	N/A	N/A	PF00172:10	0.000
OG0008868	10	10	336.2	106.10259186278157	0.00	N/A	N/A	IPR045518:7	0.000	N/A	N/A	PF20150:7	0.000
OG0008869	10	10	411.4	41.386471219469776	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008870	10	10	643.4	4.004996878900157	0.00	GO:0016491:10;GO:0050660:10	1.000	IPR006094:10;IPR012951:10	1.000	N/A	N/A	PF01565:10;PF08031:10	1.000
OG0008871	10	6	518.0	8.831760866327848	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:12	0.000	N/A	N/A	PF00083:12	0.000
OG0008872	10	10	417.2	23.990831582085686	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008873	10	10	299.9	6.155485358604957	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008874	10	9	470.3	45.88256749572761	0.00	N/A	N/A	IPR045337:10;IPR045336:10;IPR013830:1	1.229	N/A	N/A	PF19305:10;PF03972:10;PF13472:1	1.229
OG0008875	10	9	388.5	64.32145831680124	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008876	10	9	471.8	102.58245464015764	0.00	GO:0050660:9;GO:0016491:2	0.684	IPR006094:9;IPR012951:2	0.684	N/A	N/A	PF01565:9;PF08031:2	0.684
OG0008877	10	10	217.9	2.071231517720798	0.00	GO:0016787:8	0.000	IPR003140:8	0.000	N/A	N/A	PF02230:8	0.000
OG0008878	10	10	548.4	168.89772052931917	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008879	10	10	425.5	166.66028321108783	0.00	GO:0006820:10;GO:0016020:10	1.000	IPR011531:17	0.000	N/A	N/A	PF00955:17	0.000
OG0008880	10	10	399.7	5.1	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008881	10	9	459.8	128.70182593887316	0.00	GO:0003677:9;GO:0006351:9;GO:0008270:9;GO:0000981:4;GO:0006355:4	2.227	IPR007219:9;IPR001138:4	0.890	N/A	N/A	PF04082:9;PF00172:4	0.890
OG0008882	10	6	231.1	55.118871541424	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008883	10	6	231.0	3.9496835316262997	0.00	N/A	N/A	IPR000868:10	0.000	N/A	N/A	PF00857:10	0.000
OG0008884	10	10	268.9	111.16424784974708	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008885	10	9	693.8	299.92292343200444	0.00	GO:0000981:8;GO:0003677:8;GO:0006351:8;GO:0006355:8;GO:0008270:8	2.322	IPR007219:8;IPR001138:8	1.000	N/A	N/A	PF04082:8;PF00172:8	1.000
OG0008886	10	6	668.4	256.4590415641453	0.00	GO:0003677:8;GO:0006351:8;GO:0008270:8;GO:0000981:4;GO:0006355:4	2.250	IPR007219:8;IPR001138:4	0.918	N/A	N/A	PF04082:8;PF00172:4	0.918
OG0008887	10	10	208.9	11.28228700219951	0.00	GO:0016798:5	0.000	IPR003305:5	0.000	N/A	N/A	PF02018:5	0.000
OG0008888	10	10	123.1	24.31234254447728	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008889	10	10	252.2	52.67978739516704	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008890	10	10	120.1	37.3026808688062	0.00	N/A	N/A	IPR005474:1	0.000	N/A	N/A	PF00456:1	0.000
OG0008891	10	10	77.5	14.847558721890948	0.00	N/A	N/A	IPR027179:10	0.000	N/A	N/A	PF08991:10	0.000
OG0008892	10	7	316.0	25.475478405713993	0.00	N/A	N/A	IPR002347:10	0.000	N/A	N/A	PF00106:10	0.000
OG0008893	10	10	531.4	0.66332495807108	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008894	10	7	518.8	142.20042194030228	0.00	GO:0022857:9;GO:0055085:9	1.000	IPR011701:9	0.000	N/A	N/A	PF07690:9	0.000
OG0008895	10	10	172.7	18.57444481000711	0.00	GO:0003712:10;GO:0006357:10;GO:0016592:10	1.585	IPR019404:10	0.000	N/A	N/A	PF10280:10	0.000
OG0008896	10	6	133.9	3.935733730830885	0.00	N/A	N/A	IPR013096:10	0.000	N/A	N/A	PF07883:10	0.000
OG0008897	10	10	413.1	159.74570416759258	0.00	GO:0004497:10;GO:0005506:10;GO:0016705:10;GO:0020037:10	2.000	IPR001128:10	0.000	N/A	N/A	PF00067:10	0.000
OG0008898	10	10	234.4	15.717506163510802	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008899	10	10	430.1	82.36437336615874	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:13	0.000	N/A	N/A	PF00083:13	0.000
OG0008900	10	10	279.4	173.1520718905783	0.00	GO:0003824:2;GO:0004334:2;GO:0009072:2	1.585	IPR013096:9;IPR011234:2;IPR015377:2	1.198	N/A	N/A	PF07883:9;PF01557:2;PF09298:2	1.198
OG0008901	10	10	349.6	56.46273107103481	0.00	GO:0016491:10	0.000	IPR000262:13	0.000	N/A	N/A	PF01070:13	0.000
OG0008902	10	9	321.5	124.3215588705354	0.00	GO:0051537:8;GO:0005506:7;GO:0044237:7	1.582	IPR015879:11;IPR017941:8	0.982	N/A	N/A	PF00848:11;PF00355:8	0.982
OG0008903	10	8	647.9	8.14186710773395	0.00	GO:0004499:10;GO:0050660:10;GO:0050661:10	1.585	IPR020946:10	0.000	N/A	N/A	PF00743:10	0.000
OG0008904	10	8	513.6	73.25598951621635	0.00	N/A	N/A	IPR000873:13;IPR025110:10;IPR002347:1	1.196	N/A	N/A	PF00501:13;PF13193:10;PF00106:1	1.196
OG0008905	10	8	686.9	13.262352732452866	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF13738:10	0.000
OG0008906	10	10	362.8	62.83597695588094	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008907	10	10	393.7	41.11459594839769	0.00	N/A	N/A	IPR021833:9	0.000	N/A	N/A	PF11905:9	0.000
OG0008908	10	9	467.5	142.82314238245846	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008909	10	10	152.9	19.67968495682794	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008910	10	10	340.6	121.34677581213273	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008911	10	10	284.4	36.387360442879064	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008912	10	10	499.0	2.7202941017470885	0.00	N/A	N/A	IPR033121:10	0.000	N/A	N/A	PF00026:10	0.000
OG0008913	10	10	468.9	86.38338960703035	0.00	GO:0005524:10;GO:0016887:10	1.000	IPR003959:10;IPR015415:9	0.998	N/A	N/A	PF00004:10;PF09336:9	0.998
OG0008914	10	10	271.1	24.821160327430302	0.00	N/A	N/A	IPR006603:10	0.000	N/A	N/A	PF04193:10	0.000
OG0008915	10	7	385.2	221.86924077032398	0.00	GO:0003677:4;GO:0006351:4;GO:0008270:4;GO:0000981:3;GO:0006355:3	2.308	IPR007219:4;IPR001138:3	0.985	N/A	N/A	PF04082:4;PF00172:3	0.985
OG0008916	10	8	324.4	81.75475521338193	0.00	N/A	N/A	IPR024084:10	0.000	N/A	N/A	PF00180:10	0.000
OG0008917	10	10	348.7	33.511341363783096	0.00	GO:0005515:10;GO:0008233:10;GO:0008237:10	1.585	IPR040961:10;IPR000555:10	1.000	N/A	N/A	PF18323:10;PF01398:10	1.000
OG0008918	10	10	306.6	20.28398382961296	0.00	GO:0050661:10;GO:0051287:10	1.000	IPR006115:10;IPR029154:10	1.000	N/A	N/A	PF03446:10;PF14833:10	1.000
OG0008919	10	10	604.5	9.036038955205981	0.00	GO:0005315:10;GO:0006817:10;GO:0016020:10	1.585	IPR001204:10	0.000	N/A	N/A	PF01384:10	0.000
OG0008920	10	10	674.1	106.0588987308467	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR001734:10	0.000	N/A	N/A	PF00474:10	0.000
OG0008921	10	10	520.4	83.68655806041971	0.00	GO:0016020:10;GO:0055085:10	1.000	IPR004841:11	0.000	N/A	N/A	PF00324:11	0.000
OG0008922	10	10	401.8	35.27548723972498	0.00	GO:0016787:10	0.000	IPR002933:10;IPR011650:2	0.650	N/A	N/A	PF01546:10;PF07687:2	0.650
OG0008923	10	8	468.7	197.95355515877958	0.00	GO:0004497:8;GO:0005506:8;GO:0016705:8;GO:0020037:8	2.000	IPR001128:8;IPR010730:3	0.845	N/A	N/A	PF00067:8;PF06985:3	0.845
OG0008924	10	10	232.1	7.699999999999999	0.00	GO:0016747:9	0.000	IPR000182:9	0.000	N/A	N/A	PF00583:6;PF13673:3	0.918
OG0008925	10	9	206.9	75.32921080165383	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008926	10	9	311.3	66.1136143316942	0.00	GO:0003676:10;GO:0004519:10;GO:0006308:10	1.585	IPR003154:10	0.000	N/A	N/A	PF02265:10	0.000
OG0008927	10	9	610.4	96.19999999999999	0.00	GO:0004814:9;GO:0005524:9;GO:0006420:9	1.585	IPR035684:11;IPR008909:9	0.993	N/A	N/A	PF00750:11;PF05746:9	0.993
OG0008928	10	10	468.2	36.01610750761387	0.00	N/A	N/A	IPR041715:10;IPR004154:9	0.998	N/A	N/A	PF13393:10;PF03129:9	0.998
OG0008929	10	10	195.5	66.30874753756099	0.00	GO:0005975:9;GO:0008810:9	1.000	IPR000334:9	0.000	N/A	N/A	PF02015:9	0.000
OG0008930	10	10	435.0	31.75531451584128	0.00	N/A	N/A	IPR045518:7	0.000	N/A	N/A	PF20150:7	0.000
OG0008931	10	10	383.4	100.87536864864484	0.00	N/A	N/A	IPR002575:8	0.000	N/A	N/A	PF01636:8	0.000
OG0008932	10	10	314.0	91.46912047243048	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008933	10	10	385.3	74.79445166588228	0.00	GO:0000981:6;GO:0006355:6;GO:0008270:6	1.585	IPR001138:6	0.000	N/A	N/A	PF00172:6	0.000
OG0008934	10	10	223.8	106.5981238108814	0.00	N/A	N/A	IPR046676:12	0.000	N/A	N/A	PF20183:12	0.000
OG0008935	10	10	470.7	174.87083804911555	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008936	10	10	95.6	3.5552777669262356	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008937	10	9	333.3	44.665534811530016	0.00	N/A	N/A	IPR013154:1	0.000	N/A	N/A	PF13602:9;PF08240:1	0.469
OG0008938	10	10	429.7	26.630996977206845	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008939	10	10	323.3	53.7309035844364	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008940	10	9	497.8	115.98948228180002	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008941	10	10	223.3	9.455686120002081	0.00	GO:0005615:9;GO:0090729:9	1.000	IPR001144:9	0.000	N/A	N/A	PF01375:9	0.000
OG0008942	10	10	169.6	34.994856764959046	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008943	10	10	289.3	62.544464183491094	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008944	10	10	443.8	5.287721626560914	0.00	N/A	N/A	IPR007577:5	0.000	N/A	N/A	PF04488:5	0.000
OG0008945	10	10	61.5	11.13777356566383	0.00	N/A	N/A	IPR018943:10	0.000	N/A	N/A	PF10215:10	0.000
OG0008946	10	9	310.6	137.30782934705505	0.00	GO:0000981:1;GO:0006355:1;GO:0008270:1	1.585	IPR001138:1	0.000	N/A	N/A	PF00172:1	0.000
OG0008947	10	10	386.5	130.36353017619615	0.00	N/A	N/A	IPR041628:1	0.000	N/A	N/A	PF17863:1	0.000
OG0008948	10	10	418.5	126.891489076297	0.00	GO:0016491:10	0.000	IPR013121:10;IPR013130:8;IPR013112:8	1.577	N/A	N/A	PF08030:10;PF01794:8;PF08022:8	1.577
OG0008949	10	8	313.0	185.8187288730606	0.00	N/A	N/A	IPR002893:10	0.000	N/A	N/A	PF01753:10	0.000
OG0008950	10	10	273.3	108.56339161982734	0.00	GO:0046872:2	0.000	IPR021565:8;IPR000306:2	0.722	N/A	N/A	PF11464:8;PF01363:2	0.722
OG0008951	10	10	489.5	115.68599742406165	0.00	GO:0016020:9;GO:0022857:9;GO:0055085:9	1.585	IPR005828:9	0.000	N/A	N/A	PF00083:9	0.000
OG0008952	10	6	521.9	19.289634522198703	0.00	GO:0016020:10;GO:0022857:10;GO:0055085:10	1.585	IPR005828:10	0.000	N/A	N/A	PF00083:10	0.000
OG0008953	10	10	642.1	138.62427637322403	0.00	GO:0016787:10	0.000	IPR011650:10;IPR002933:10	1.000	N/A	N/A	PF07687:10;PF01546:10	1.000
OG0008954	10	9	352.8	116.87240906219054	0.00	GO:0071949:10	0.000	IPR002938:12	0.000	N/A	N/A	PF01494:12	0.000
OG0008955	10	9	404.0	97.70772743237865	0.00	GO:0071949:7;GO:0016491:6	0.996	IPR002938:7;IPR006076:6	0.996	N/A	N/A	PF01494:7;PF01266:6;PF13450:3	1.505
OG0008956	10	10	470.6	94.86221587123084	0.00	GO:0016491:9;GO:0005507:1	0.469	IPR002937:9;IPR007533:1	0.469	N/A	N/A	PF01593:9;PF13450:2;PF04442:1	1.041
OG0008957	10	10	175.4	85.66586251243842	0.00	GO:0016192:1	0.000	IPR000608:10;IPR001619:1	0.439	N/A	N/A	PF00179:10;PF00995:1	0.439
OG0008958	10	10	533.0	15.039946808416577	0.00	N/A	N/A	IPR034733:10	0.000	N/A	N/A	PF01039:10	0.000
OG0008959	10	10	758.8	139.00489200024577	0.00	GO:0005524:10	0.000	IPR005479:10;IPR000089:10;IPR005481:10;IPR005482:9	1.999	N/A	N/A	PF02786:10;PF00364:10;PF00289:10;PF02785:9	1.999
OG0008960	10	10	366.9	95.16874486931096	0.00	N/A	N/A	IPR025676:8	0.000	N/A	N/A	PF14420:8	0.000
OG0008961	10	10	298.2	143.79763558556866	0.00	GO:0000981:3;GO:0006355:3;GO:0008270:3	1.585	IPR001138:3	0.000	N/A	N/A	PF00172:3	0.000
OG0008962	10	8	284.6	121.38550160542238	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008963	10	9	345.9	64.93142536553468	0.00	GO:0046872:2;GO:0008270:1	0.918	IPR018957:2;IPR002867:1	0.918	N/A	N/A	PF00097:2;PF01485:1	0.918
OG0008964	10	9	416.6	153.39308980524513	0.00	GO:0003677:6;GO:0006351:6;GO:0008270:6	1.585	IPR007219:6	0.000	N/A	N/A	PF04082:6	0.000
OG0008965	10	10	332.1	37.567139896457384	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008966	10	10	137.7	9.930256794262675	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008967	10	10	258.5	78.20262143943769	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008968	10	10	133.0	15.336231610144651	0.00	GO:0016846:9	0.000	IPR006913:9	0.000	N/A	N/A	PF04828:9	0.000
OG0008969	10	10	373.4	84.79056551291539	0.00	N/A	N/A	IPR021833:10	0.000	N/A	N/A	PF11905:10	0.000
OG0008970	10	10	539.5	221.64758063195728	0.00	GO:0016020:1;GO:0055085:1	1.000	IPR004837:1	0.000	N/A	N/A	PF01699:1	0.000
OG0008971	10	10	727.9	44.929834186206385	0.00	GO:0003677:10;GO:0006351:10;GO:0008270:10;GO:0000981:7;GO:0006355:7	2.301	IPR007219:10;IPR001138:7	0.977	N/A	N/A	PF04082:10;PF00172:7	0.977
OG0008972	10	9	406.0	168.2765580822237	0.00	GO:0016020:9;GO:0022857:9;GO:0055085:9	1.585	IPR005828:9	0.000	N/A	N/A	PF00083:9	0.000
OG0008973	10	10	351.5	52.856882238739736	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008974	10	10	688.9	225.1428213379232	0.00	GO:0003677:9;GO:0006351:9;GO:0008270:9;GO:0000981:4;GO:0006355:4;GO:0016020:1;GO:0022857:1;GO:0055085:1	2.575	IPR007219:9;IPR001138:7;IPR005828:1	1.253	N/A	N/A	PF04082:9;PF00172:7;PF00083:1	1.253
OG0008975	10	9	259.5	70.24991103197213	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008976	10	10	900.4	21.46718425877041	0.00	GO:0003677:1;GO:0006351:1;GO:0008270:1	1.585	IPR007219:1	0.000	N/A	N/A	PF04082:1	0.000
OG0008977	10	10	370.3	2.9681644159311658	0.00	GO:0051287:10	0.000	IPR005255:10	0.000	N/A	N/A	PF04166:10	0.000
OG0008978	10	10	119.8	3.458323293158117	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008979	10	7	439.6	116.8778849911308	0.00	GO:0022857:8;GO:0055085:8	1.000	IPR011701:8	0.000	N/A	N/A	PF07690:8	0.000
OG0008980	10	8	570.8	316.94914418562485	0.00	N/A	N/A	IPR035396:5	0.000	N/A	N/A	PF17389:5	0.000
OG0008981	10	9	389.3	73.39352832505055	0.00	GO:0071949:7;GO:0016491:1	0.544	IPR002938:7;IPR023753:1	0.544	N/A	N/A	PF01494:7;PF07992:1;PF13450:1	0.986
OG0008982	10	8	508.4	221.0665963007528	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0008983	10	8	552.6	132.1266059505049	0.00	N/A	N/A	IPR018712:10	0.000	N/A	N/A	PF09994:10	0.000
OG0008984	10	10	286.3	4.124318125460256	0.00	N/A	N/A	IPR002347:10	0.000	N/A	N/A	PF00106:10	0.000
OG0008985	10	10	260.3	66.60788241642275	0.00	GO:0016787:9	0.000	IPR013094:9	0.000	N/A	N/A	PF07859:9	0.000
OG0008986	10	10	913.2	76.03920041662722	0.00	GO:0008270:10;GO:0000981:8;GO:0006355:8;GO:0003677:2;GO:0006351:2	2.066	IPR001138:8;IPR007219:2	0.722	N/A	N/A	PF00172:8;PF04082:2	0.722
OG0008987	10	10	359.3	154.10129785306808	0.00	GO:0016829:10;GO:0000981:1;GO:0006355:1;GO:0008270:1	1.145	IPR002220:10;IPR001138:1	0.439	N/A	N/A	PF00701:10;PF00172:1	0.439
OG0008988	10	5	640.3	224.77368618234652	0.00	GO:0003677:6;GO:0006351:6;GO:0008270:6;GO:0000981:2;GO:0006355:2	2.163	IPR007219:6;IPR001138:2	0.811	N/A	N/A	PF04082:6;PF00172:2	0.811
