#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0010286	4	4	None	None
OG0010287	4	4	None	None
OG0010288	4	3	IPR026891;IPR001764;IPR002772	Domain Fibronectin type III-like domain;Domain Glycoside hydrolase, family 3, N-terminal;Domain Glycoside hydrolase family 3 C-terminal domain
OG0010289	4	4	None	None
OG0010290	4	4	None	None
OG0010291	4	4	None	None
OG0010292	4	3	None	None
OG0010293	4	4	None	None
OG0010294	4	2	None	None
OG0010295	4	2	None	None
OG0010296	4	4	None	None
OG0010297	4	4	None	None
OG0010298	4	4	None	None
OG0010299	4	4	IPR018392	Domain LysM domain
OG0010300	4	3	None	None
OG0010301	4	4	None	None
OG0010302	4	4	IPR007111	Domain NACHT nucleoside triphosphatase
OG0010303	4	3	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010304	4	4	None	None
OG0010305	4	4	None	None
OG0010306	4	2	None	None
OG0010307	4	4	None	None
OG0010308	4	4	None	None
OG0010309	4	3	None	None
OG0010310	4	4	IPR000209	Domain Peptidase S8/S53 domain
OG0010311	4	3	None	None
OG0010312	4	3	IPR006076	Domain FAD dependent oxidoreductase
OG0010313	4	4	None	None
OG0010314	4	4	IPR001128	Family Cytochrome P450
OG0010315	4	3	IPR006175	Family YjgF/YER057c/UK114 family
OG0010316	4	3	IPR000719	Domain Protein kinase domain
OG0010317	4	4	IPR002938	Domain FAD-binding domain
OG0010318	4	2	IPR023631	Domain Amidase signature domain
OG0010319	4	3	None	None
OG0010320	4	1	None	None
OG0010321	4	1	IPR006076	Domain FAD dependent oxidoreductase
OG0010322	4	3	None	None
OG0010323	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010324	3	3	IPR010582;IPR011614	Domain Catalase immune-responsive domain;Domain Catalase core domain
OG0010325	3	3	IPR001547	Domain Glycoside hydrolase, family 5
OG0010326	3	3	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010327	3	3	None	None
OG0010328	3	3	None	None
OG0010329	3	3	None	None
OG0010330	3	3	None	None
OG0010331	3	3	IPR002018	Domain Carboxylesterase, type B
OG0010332	3	3	None	None
OG0010333	3	3	None	None
OG0010334	3	3	None	None
OG0010335	3	3	None	None
OG0010336	3	3	None	None
OG0010337	3	3	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0010338	3	3	IPR001128	Family Cytochrome P450
OG0010339	3	3	IPR011701	Family Major facilitator superfamily
OG0010340	3	3	IPR007219	Domain Transcription factor domain, fungi
OG0010341	3	2	IPR020946	Family Flavin monooxygenase-like
OG0010342	3	3	IPR001753	Family Enoyl-CoA hydratase/isomerase
OG0010343	3	3	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010344	3	3	None	None
OG0010345	3	3	None	None
OG0010346	3	3	None	None
OG0010347	3	2	IPR004841	Domain Amino acid permease/ SLC12A domain
OG0010348	3	3	IPR007219	Domain Transcription factor domain, fungi
OG0010349	3	3	None	None
OG0010350	3	3	IPR007685;IPR007111	Domain RelA/SpoT;Domain NACHT nucleoside triphosphatase
OG0010351	3	3	None	None
OG0010352	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010353	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010354	3	3	IPR001128	Family Cytochrome P450
OG0010355	3	3	IPR009799	Domain EthD domain
OG0010356	3	3	IPR000917	Domain Sulfatase, N-terminal
OG0010357	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010358	3	3	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0010359	3	3	IPR013097	Domain Stress responsive alpha-beta barrel
OG0010360	3	3	IPR005624	Family Corrinoid adenosyltransferase PduO/GlcC-like
OG0010361	3	3	IPR009075;IPR006091	Domain Acyl-CoA dehydrogenase/oxidase, C-terminal;Domain Acyl-CoA oxidase/dehydrogenase, middle domain
OG0010362	3	3	None	None
OG0010363	3	3	IPR018996	Domain Man1/Src1-like, C-terminal
OG0010364	3	3	None	None
OG0010365	3	3	None	None
OG0010366	3	3	None	None
OG0010367	3	3	IPR039461	Family Peptidase family M49
OG0010368	3	3	None	None
OG0010369	3	3	IPR008427	Domain Extracellular membrane protein, CFEM domain
OG0010370	3	3	IPR006680	Domain Amidohydrolase-related
OG0010371	3	3	None	None
OG0010372	3	3	None	None
OG0010373	3	3	None	None
OG0010374	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010375	3	3	IPR010619;IPR024528	Domain Threonine/serine exporter-like, N-terminal domain;Domain Threonine/Serine exporter, ThrE
OG0010376	3	3	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010377	3	3	None	None
OG0010378	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010379	3	3	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010380	3	3	IPR000326	Domain Phosphatidic acid phosphatase type 2/haloperoxidase
OG0010381	3	3	None	None
OG0010382	3	3	IPR006710;IPR041542	Family Glycoside hydrolase, family 43;Domain Beta-xylosidase, C-terminal Concanavalin A-like domain
OG0010383	3	3	None	None
OG0010384	3	3	None	None
OG0010385	3	3	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0010386	3	3	IPR046530	Domain Copper acquisition factor BIM1-like domain
OG0010387	3	2	None	None
OG0010388	3	3	IPR026891	Domain Fibronectin type III-like domain
OG0010389	3	3	None	None
OG0010390	3	3	None	None
OG0010391	3	3	None	None
OG0010392	3	3	IPR005545	Domain YCII-related
OG0010393	3	3	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010394	3	3	None	None
OG0010395	3	3	IPR004837	Domain Sodium/calcium exchanger membrane region
OG0010396	3	3	None	None
OG0010397	3	3	None	None
OG0010398	3	3	None	None
OG0010399	3	3	None	None
OG0010400	3	3	None	None
OG0010401	3	3	None	None
OG0010402	3	3	IPR018306	Domain Bacteriophage T5, Orf172 DNA-binding
OG0010403	3	3	IPR046670	Family Protein of unknown function DUF6540
OG0010404	3	3	IPR000719	Domain Protein kinase domain
OG0010405	3	3	None	None
OG0010406	3	3	None	None
OG0010407	3	3	None	None
OG0010408	3	3	None	None
OG0010409	3	3	None	None
OG0010410	3	3	None	None
OG0010411	3	3	None	None
OG0010412	3	3	None	None
OG0010413	3	3	None	None
OG0010414	3	3	IPR031359	Domain NWD NACHT-NTPase, N-terminal
OG0010415	3	3	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0010416	3	1	IPR002938	Domain FAD-binding domain
OG0010417	3	1	IPR002110;IPR002523	Repeat Ankyrin repeat;Family Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB
OG0010418	3	3	None	None
OG0010419	3	1	IPR008427	Domain Extracellular membrane protein, CFEM domain
OG0010420	3	3	None	None
OG0010421	3	3	None	None
OG0010422	3	3	None	None
OG0010423	3	3	IPR001030	Domain Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
OG0010424	3	3	IPR002110	Repeat Ankyrin repeat
OG0010425	3	3	None	None
OG0010426	3	3	IPR002575	Domain Aminoglycoside phosphotransferase
OG0010427	3	3	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010428	3	2	IPR013332;IPR013752	Domain Ketopantoate reductase, N-terminal domain;Domain Ketopantoate reductase, C-terminal domain
OG0010429	3	3	None	None
OG0010430	3	3	None	None
OG0010431	3	3	IPR021858	Family Fungal transcription factor
OG0010432	3	3	None	None
OG0010433	3	2	IPR005828	Family Major facilitator, sugar transporter-like
OG0010434	3	2	None	None
OG0010435	3	3	None	None
OG0010436	3	2	IPR002182	Domain NB-ARC
OG0010437	3	2	IPR002575	Domain Aminoglycoside phosphotransferase
OG0010438	3	3	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010439	3	3	IPR023631	Domain Amidase signature domain
OG0010440	3	3	IPR045793	Family PcRGLX/YetA-like
OG0010441	3	3	IPR002182	Domain NB-ARC
OG0010442	3	3	None	None
OG0010443	3	2	IPR022190	Family Protein of unknown function DUF3716
OG0010444	3	3	None	None
OG0010445	3	3	None	None
OG0010446	3	3	IPR024061	Domain NDT80 DNA-binding domain
OG0010447	3	3	IPR022673;IPR022672	Domain Hexokinase, C-terminal;Domain Hexokinase, N-terminal
OG0010448	3	3	IPR006680	Domain Amidohydrolase-related
OG0010449	3	3	IPR046676	Family Protein of unknown function DUF6546
OG0010450	3	3	None	None
OG0010451	3	2	None	None
OG0010452	3	3	None	None
OG0010453	3	3	IPR001223	Domain Glycoside hydrolase family 18, catalytic domain
OG0010454	3	3	None	None
OG0010455	3	3	IPR013238	Domain RNA polymerase III, subunit Rpc25
OG0010456	3	3	None	None
OG0010457	3	3	IPR002110	Repeat Ankyrin repeat
OG0010458	3	3	None	None
OG0010459	3	3	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0010460	3	2	IPR007219	Domain Transcription factor domain, fungi
OG0010461	3	3	None	None
OG0010462	3	3	None	None
OG0010463	3	3	IPR009799	Domain EthD domain
OG0010464	3	3	None	None
OG0010465	3	3	IPR007219	Domain Transcription factor domain, fungi
OG0010466	3	3	None	None
OG0010467	3	3	None	None
OG0010468	3	3	None	None
OG0010469	3	3	None	None
OG0010470	3	3	IPR011701	Family Major facilitator superfamily
OG0010471	3	3	IPR002018	Domain Carboxylesterase, type B
OG0010472	3	3	IPR001128	Family Cytochrome P450
OG0010473	3	3	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010474	3	3	IPR010573	Family Major facilitator transporter Str1/Tri12-like
OG0010475	3	3	IPR000182	Domain GNAT domain
OG0010476	3	3	None	None
OG0010477	3	3	None	None
OG0010478	3	3	IPR046486	Family Protein of unknown function DUF6579
OG0010479	3	3	None	None
OG0010480	3	2	IPR011701	Family Major facilitator superfamily
OG0010481	3	2	None	None
OG0010482	3	3	None	None
OG0010483	3	3	None	None
OG0010484	3	3	IPR004695	Family Transporter protein SLAC1/Mae1/ Ssu1/TehA
OG0010485	3	3	IPR046536	Family Protein of unknown function DUF6601
OG0010486	3	2	None	None
OG0010487	3	3	None	None
OG0010488	3	3	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0010489	3	3	None	None
OG0010490	3	3	None	None
OG0010491	3	3	None	None
OG0010492	3	3	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0010493	3	3	None	None
OG0010494	3	3	IPR002110	Repeat Ankyrin repeat
OG0010495	3	2	IPR011701	Family Major facilitator superfamily
OG0010496	3	3	None	None
OG0010497	3	3	None	None
OG0010498	3	3	None	None
OG0010499	3	3	IPR001680;IPR007111	Repeat WD40 repeat;Domain NACHT nucleoside triphosphatase
OG0010500	3	3	None	None
OG0010501	3	3	None	None
OG0010502	3	2	IPR007219	Domain Transcription factor domain, fungi
OG0010503	3	2	None	None
OG0010504	3	3	None	None
OG0010505	3	3	None	None
OG0010506	3	1	None	None
OG0010507	3	2	None	None
OG0010508	3	3	None	None
OG0010509	3	3	None	None
OG0010510	3	3	None	None
OG0010511	3	3	None	None
OG0010512	3	3	None	None
OG0010513	3	3	IPR015942;IPR007219	Family Asp/Glu/hydantoin racemase;Domain Transcription factor domain, fungi
OG0010514	3	3	None	None
OG0010515	3	3	None	None
OG0010516	3	3	None	None
OG0010517	3	3	IPR014942	Family Nucleotidyl transferase AbiEii toxin, Type IV TA system
OG0010518	3	3	None	None
OG0010519	3	3	None	None
OG0010520	3	3	None	None
OG0010521	3	3	None	None
OG0010522	3	3	None	None
OG0010523	3	1	None	None
OG0010524	3	3	IPR000569	Domain HECT domain
OG0010525	3	3	None	None
OG0010526	3	3	IPR000182	Domain GNAT domain
OG0010527	3	3	IPR000467;IPR001374	Domain G-patch domain;Domain R3H domain
OG0010528	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010529	3	3	IPR015069	Domain 2H-phosphodiesterase-like, Domain of unknown function DUF1868
OG0010530	3	2	None	None
OG0010531	3	3	IPR001128	Family Cytochrome P450
OG0010532	3	1	None	None
OG0010533	3	1	None	None
OG0010534	3	2	None	None
OG0010535	3	3	IPR001878	Domain Zinc finger, CCHC-type
OG0010536	3	1	None	None
OG0010537	3	3	None	None
OG0010538	3	2	None	None
OG0010539	3	3	None	None
OG0010540	3	2	None	None
OG0010541	3	2	None	None
OG0010542	3	1	None	None
OG0010543	3	1	None	None
OG0010544	3	1	None	None
OG0010545	3	1	IPR001878	Domain Zinc finger, CCHC-type
OG0010546	3	1	None	None
OG0010547	3	3	IPR000408	Repeat Regulator of chromosome condensation, RCC1
OG0010548	3	3	None	None
OG0010549	3	3	None	None
OG0010550	3	3	IPR004294	Family Carotenoid oxygenase
OG0010551	3	3	None	None
OG0010552	3	3	None	None
OG0010553	3	3	IPR011701	Family Major facilitator superfamily
OG0010554	3	3	None	None
OG0010555	3	2	IPR000383;IPR013736	Domain Xaa-Pro dipeptidyl-peptidase-like domain;Domain Xaa-Pro dipeptidyl-peptidase, C-terminal
OG0010556	3	2	IPR006076	Domain FAD dependent oxidoreductase
OG0010557	3	3	None	None
OG0010558	3	3	IPR011701	Family Major facilitator superfamily
OG0010559	3	2	None	None
OG0010560	3	2	None	None
OG0010561	3	3	IPR021858	Family Fungal transcription factor
OG0010562	3	3	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010563	3	3	None	None
OG0010564	3	3	IPR001451;IPR024688	Repeat Hexapeptide repeat;Domain Maltose/galactoside acetyltransferase domain
OG0010565	3	3	IPR000771	Family Fructose-bisphosphate aldolase, class-II
OG0010566	3	3	IPR008579	Domain (S)-ureidoglycine aminohydrolase, cupin domain
OG0010567	3	3	IPR004843	Domain Calcineurin-like phosphoesterase domain, ApaH type
OG0010568	3	3	None	None
OG0010569	3	3	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010570	3	3	None	None
OG0010571	3	3	None	None
OG0010572	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010573	3	3	None	None
OG0010574	3	3	IPR008254;IPR003097;IPR001433	Domain Flavodoxin/nitric oxide synthase;Domain Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding;Domain Oxidoreductase FAD/NAD(P)-binding
OG0010575	3	3	IPR000683;IPR004104	Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal;Domain Gfo/Idh/MocA-like oxidoreductase, C-terminal
OG0010576	3	3	None	None
OG0010577	3	3	None	None
OG0010578	3	3	None	None
OG0010579	3	3	None	None
OG0010580	3	3	None	None
OG0010581	3	2	None	None
OG0010582	3	3	IPR011701	Family Major facilitator superfamily
OG0010583	3	3	IPR002220	Family DapA-like
OG0010584	3	3	IPR013097	Domain Stress responsive alpha-beta barrel
OG0010585	3	3	IPR011701	Family Major facilitator superfamily
OG0010586	3	3	IPR001279	Domain Metallo-beta-lactamase
OG0010587	3	3	None	None
OG0010588	3	3	IPR001279	Domain Metallo-beta-lactamase
OG0010589	3	3	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0010590	3	3	IPR033121	Domain Peptidase family A1 domain
OG0010591	3	3	IPR001128	Family Cytochrome P450
OG0010592	3	3	IPR007941	Family Protein of unknown function DUF726
OG0010593	3	3	None	None
OG0010594	3	2	IPR002938	Domain FAD-binding domain
OG0010595	3	2	IPR037401	Domain SnoaL-like domain
OG0010596	3	2	None	None
OG0010597	3	3	IPR010730	Domain Heterokaryon incompatibility
OG0010598	3	3	IPR007219	Domain Transcription factor domain, fungi
OG0010599	3	3	IPR000322;IPR025887	Domain Glycoside hydrolase family 31, TIM barrel domain;Domain Glycoside hydrolase family 31, N-terminal domain
OG0010600	3	3	IPR005828	Family Major facilitator, sugar transporter-like
OG0010601	3	3	None	None
OG0010602	3	3	IPR013087	Domain Zinc finger C2H2-type
OG0010603	3	3	IPR013149	Domain Alcohol dehydrogenase-like, C-terminal
OG0010604	3	3	None	None
OG0010605	3	2	None	None
OG0010606	3	3	IPR021858	Family Fungal transcription factor
OG0010607	3	2	IPR015590	Domain Aldehyde dehydrogenase domain
OG0010608	3	3	IPR021858	Family Fungal transcription factor
OG0010609	3	3	IPR001452;IPR010730	Domain SH3 domain;Domain Heterokaryon incompatibility
OG0010610	3	2	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010611	3	3	None	None
OG0010612	3	3	IPR015798;IPR015800;IPR015802	Domain Copper amine oxidase, catalytic domain;Domain Copper amine oxidase, N2-terminal;Domain Copper amine oxidase, N3-terminal
OG0010613	3	3	IPR006680	Domain Amidohydrolase-related
OG0010614	3	2	IPR022190	Family Protein of unknown function DUF3716
OG0010615	3	3	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0010616	3	3	None	None
OG0010617	3	3	None	None
OG0010618	3	3	IPR001608;IPR026956	Domain Alanine racemase, N-terminal;Domain D-serine dehydratase-like domain
OG0010619	3	3	None	None
OG0010620	3	3	None	None
OG0010621	3	3	None	None
OG0010622	3	3	None	None
OG0010623	3	3	IPR000210	Domain BTB/POZ domain
OG0010624	3	3	None	None
OG0010625	3	3	None	None
OG0010626	3	3	None	None
OG0010627	3	3	IPR001128	Family Cytochrome P450
OG0010628	3	3	None	None
OG0010629	3	3	None	None
OG0010630	3	3	None	None
OG0010631	3	3	None	None
OG0010632	3	3	None	None
OG0010633	3	3	IPR023631	Domain Amidase signature domain
OG0010634	3	3	None	None
OG0010635	3	3	None	None
OG0010636	3	3	None	None
OG0010637	3	3	None	None
OG0010638	3	3	IPR011701	Family Major facilitator superfamily
OG0010639	3	3	IPR008160	Repeat Collagen triple helix repeat
OG0010640	3	3	None	None
OG0010641	3	3	None	None
OG0010642	3	2	IPR010839	Family Acyclic terpene utilisation
OG0010643	3	3	None	None
OG0010644	3	3	None	None
OG0010645	3	3	None	None
OG0010646	3	3	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010647	3	3	IPR000182	Domain GNAT domain
OG0010648	3	3	None	None
OG0010649	3	3	IPR011701	Family Major facilitator superfamily
OG0010650	3	3	IPR021858	Family Fungal transcription factor
OG0010651	3	3	None	None
OG0010652	3	3	None	None
OG0010653	3	2	None	None
OG0010654	3	3	None	None
OG0010655	3	3	None	None
OG0010656	3	3	None	None
OG0010657	3	3	None	None
OG0010658	3	3	None	None
OG0010659	3	3	None	None
OG0010660	3	3	None	None
OG0010661	3	3	None	None
OG0010662	3	1	None	None
OG0010663	3	3	IPR013766	Domain Thioredoxin domain
OG0010664	3	3	IPR002125	Domain Cytidine and deoxycytidylate deaminase domain
OG0010665	3	3	None	None
OG0010666	3	3	None	None
OG0010667	3	3	None	None
OG0010668	3	3	None	None
OG0010669	3	2	None	None
OG0010670	3	3	None	None
OG0010671	3	3	IPR004841	Domain Amino acid permease/ SLC12A domain
OG0010672	3	3	None	None
OG0010673	3	3	IPR011701	Family Major facilitator superfamily
OG0010674	3	3	None	None
OG0010675	3	3	None	None
OG0010676	3	3	IPR008030	Domain NmrA-like domain
OG0010677	3	3	None	None
OG0010678	3	3	IPR007219	Domain Transcription factor domain, fungi
OG0010679	3	3	None	None
OG0010680	3	3	None	None
OG0010681	3	3	None	None
OG0010682	3	3	None	None
OG0010683	3	3	None	None
OG0010684	3	3	None	None
OG0010685	3	3	None	None
OG0010686	3	3	None	None
OG0010687	3	3	None	None
OG0010688	3	3	IPR000868	Domain Isochorismatase-like
OG0010689	3	3	None	None
OG0010690	3	3	None	None
OG0010691	3	3	IPR003903	Conserved_site Ubiquitin interacting motif
OG0010692	3	3	None	None
OG0010693	3	3	IPR001646	Repeat Pentapeptide repeat
OG0010694	3	3	None	None
OG0010695	3	3	None	None
OG0010696	3	3	None	None
OG0010697	3	3	None	None
OG0010698	3	3	None	None
OG0010699	3	3	None	None
OG0010700	3	3	None	None
OG0010701	3	3	None	None
OG0010702	3	3	None	None
OG0010703	3	3	None	None
OG0010704	3	3	None	None
OG0010705	3	3	None	None
OG0010706	3	3	IPR001030	Domain Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
OG0010707	3	3	None	None
OG0010708	3	3	None	None
OG0010709	3	3	None	None
OG0010710	3	3	None	None
OG0010711	3	3	None	None
OG0010712	3	3	None	None
OG0010713	3	3	None	None
OG0010714	3	3	None	None
OG0010715	3	3	None	None
OG0010716	3	3	None	None
OG0010717	3	3	IPR002110	Repeat Ankyrin repeat
OG0010718	3	3	None	None
OG0010719	3	3	None	None
OG0010720	3	3	IPR008427	Domain Extracellular membrane protein, CFEM domain
OG0010721	3	3	None	None
OG0010722	3	2	None	None
OG0010723	3	3	IPR000210	Domain BTB/POZ domain
OG0010724	3	2	None	None
OG0010725	3	3	None	None
OG0010726	3	3	IPR001810	Domain F-box domain
OG0010727	3	3	None	None
OG0010728	3	3	None	None
OG0010729	3	3	None	None
OG0010730	3	3	None	None
OG0010731	3	3	IPR001214	Domain SET domain
OG0010732	3	3	IPR022085	Family Oxopyrrolidines biosynthesis cluster protein G
OG0010733	3	3	None	None
OG0010734	3	3	None	None
OG0010735	3	3	None	None
