tip	accession	genus	kingdom	phylum	class	order	family	colours_kingdom	colours_phylum	colours_sordario	colours_hypocr
KAG0656832.1_Rhodotorula_mucilaginosa	KAG0656832.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
TNY20361.1_Rhodotorula_diobovata	TNY20361.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
PRQ76063.1_Rhodotorula_toruloides	PRQ76063.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
KWU44477.1_Rhodotorula_sp._JG_1b	KWU44477.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
GJN91262.1_Rhodotorula_paludigena	GJN91262.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
GJN89692.1_Rhodotorula_paludigena	GJN89692.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
KWU44348.1_Rhodotorula_sp._JG_1b	KWU44348.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
GEM07994.1_Rhodotorula_toruloides	GEM07994.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
CDR41535.1_Rhodotorula_toruloides	CDR41535.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
TNY21244.1_Rhodotorula_diobovata	TNY21244.1	Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI5474854.1_Pseudohyphozyma_bogoriensis	KAI5474854.1	Pseudohyphozyma	Fungi	Basidiomycota	Microbotryomycetes	unknown	Chrysozymaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI5474857.1_Pseudohyphozyma_bogoriensis	KAI5474857.1	Pseudohyphozyma	Fungi	Basidiomycota	Microbotryomycetes	unknown	Chrysozymaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK4054129.1_Microbotryomycetes_sp._JL201	KAK4054129.1	Microbotryomycetes	Fungi	Basidiomycota	Microbotryomycetes	unknown	unknown	#3B3B3BFF	#9ECAE1	NA	NA
KAK4055531.1_Microbotryomycetes_sp._JL201	KAK4055531.1	Microbotryomycetes	Fungi	Basidiomycota	Microbotryomycetes	unknown	unknown	#3B3B3BFF	#9ECAE1	NA	NA
KAK4057941.1_Microbotryomycetes_sp._JL221	KAK4057941.1	Microbotryomycetes	Fungi	Basidiomycota	Microbotryomycetes	unknown	unknown	#3B3B3BFF	#9ECAE1	NA	NA
KAK4054346.1_Microbotryomycetes_sp._JL221	KAK4054346.1	Microbotryomycetes	Fungi	Basidiomycota	Microbotryomycetes	unknown	unknown	#3B3B3BFF	#9ECAE1	NA	NA
CDZ98792.1_Phaffia_rhodozyma	CDZ98792.1	Phaffia	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CDZ98532.1_Phaffia_rhodozyma	CDZ98532.1	Phaffia	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CDZ98469.1_Phaffia_rhodozyma	CDZ98469.1	Phaffia	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CDZ98793.1_Phaffia_rhodozyma	CDZ98793.1	Phaffia	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_046036810.1_Filobasidium_floriforme	XP_046036810.1	Filobasidium	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_046038248.1_Filobasidium_floriforme	XP_046038248.1	Filobasidium	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG7528919.1_Filobasidium_floriforme	KAG7528919.1	Filobasidium	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ9114318.1_Naganishia_vaughanmartiniae	KAJ9114318.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
GHJ86888.1_Naganishia_liquefaciens	GHJ86888.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI5452378.1_Naganishia_albida	KAI5452378.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ9096401.1_Naganishia_friedmannii	KAJ9096401.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ9127419.1_Naganishia_onofrii	KAJ9127419.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ9105892.1_Naganishia_adeliensis	KAJ9105892.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ9106717.1_Naganishia_cerealis	KAJ9106717.1	Naganishia	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
HCOJCM1743_004749_T1_19_270_AA14	NA	Holtermannia	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	unknown	#3B3B3BFF	#9ECAE1	NA	NA
XP_052949572.1_Dioszegia_hungarica	XP_052949572.1	Dioszegia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_052948210.1_Dioszegia_hungarica	XP_052948210.1	Dioszegia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_052949098.1_Dioszegia_hungarica	XP_052949098.1	Dioszegia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_052942074.1_Dioszegia_hungarica	XP_052942074.1	Dioszegia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ72578.1_Cryptococcus_sp._DSM104548	WVQ72578.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019035686.1_Cryptococcus_wingfieldii_CBS7118	XP_019035686.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_778151.1_Cryptococcus_neoformans_neoformans	XP_778151.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ72577.1_Cryptococcus_sp._DSM104548	WVQ72577.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
ODN88337.1_Cryptococcus_depauperatus_CBS7841	ODN88337.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ82351.1_Cryptococcus_sp._DSM104549	WVQ82351.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018994656.1_Cryptococcus_amylolentus_CBS6039	XP_018994656.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIR67208.1_Cryptococcus_bacillisporus_CA1873	KIR67208.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
OXG24631.1_Cryptococcus_neoformans_grubii	OXG24631.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
ODO08084.1_Cryptococcus_amylolentus_CBS6273	ODO08084.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019035688.1_Cryptococcus_wingfieldii_CBS7118	XP_019035688.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIR33729.1_Cryptococcus_deuterogattii_MMRL2647	KIR33729.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ80688.1_Cryptococcus_sp._DSM104549	WVQ80688.1	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
CgattiWM276predictedgene_000949_T1_20_277_AA14	NA	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
CneofoV31predictedgene_000132_T1_20_277_AA14	NA	Cryptococcus	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_031863238.1_Kwoniella_shandongensis	XP_031863238.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019010940.1_Kwoniella_pini_CBS10737	XP_019010940.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_062791081.1_Kwoniella_shivajii	XP_062791081.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018263097.1_Kwoniella_dejecticola_CBS10117	XP_018263097.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVR07021.1_Kwoniella_sp._DSM27419	WVR07021.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019046288.1_Kwoniella_bestiolae_CBS10118	XP_019046288.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ99392.1_Kwoniella_sp._CBS9459	WVQ99392.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019007301.1_Kwoniella_mangroviensis_CBS8507	XP_019007301.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCF42898.1_Kwoniella_heveanensis_CBS569	OCF42898.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019043154.1_Kwoniella_bestiolae_CBS10118	XP_019043154.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
WVQ97816.1_Kwoniella_sp._CBS9459	WVQ97816.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019007932.1_Kwoniella_pini_CBS10737	XP_019007932.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCF58383.1_Kwoniella_mangroviensis_CBS10435	OCF58383.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_062793024.1_Kwoniella_shivajii	XP_062793024.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018260028.1_Kwoniella_dejecticola_CBS10117	XP_018260028.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019000045.1_Kwoniella_mangroviensis_CBS8507	XP_019000045.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019002112.1_Kwoniella_mangroviensis_CBS8507	XP_019002112.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019042384.1_Kwoniella_bestiolae_CBS10118	XP_019042384.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018263708.1_Kwoniella_dejecticola_CBS10117	XP_018263708.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_031864295.1_Kwoniella_shandongensis	XP_031864295.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019051361.1_Kwoniella_bestiolae_CBS10118	XP_019051361.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_019013667.1_Kwoniella_pini_CBS10737	XP_019013667.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCF77674.1_Kwoniella_mangroviensis_CBS8886	OCF77674.1	Kwoniella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_021870732.1_Kockovaella_imperatae	XP_021870732.1	Kockovaella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIMNRRLY17943_003714_T1_20_275_AA14	NA	Kockovaella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	#3B3B3BFF	#9ECAE1	NA	NA
ORY34011.1_Naematelia_encephala	ORY34011.1	Naematelia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	#3B3B3BFF	#9ECAE1	NA	NA
ORY25660.1_Naematelia_encephala	ORY25660.1	Naematelia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	#3B3B3BFF	#9ECAE1	NA	NA
ORY25065.1_Naematelia_encephala	ORY25065.1	Naematelia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	#3B3B3BFF	#9ECAE1	NA	NA
ORY31423.1_Naematelia_encephala	ORY31423.1	Naematelia	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK1924239.1_Papiliotrema_laurentii	KAK1924239.1	Papiliotrema	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK1924488.1_Papiliotrema_laurentii	KAK1924488.1	Papiliotrema	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK1925801.1_Papiliotrema_laurentii	KAK1925801.1	Papiliotrema	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK1921139.1_Papiliotrema_laurentii	KAK1921139.1	Papiliotrema	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK1921150.1_Papiliotrema_laurentii	KAK1921150.1	Papiliotrema	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	#3B3B3BFF	#9ECAE1	NA	NA
RXK34920.1_Tremella_mesenterica	RXK34920.1	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007003269.1_Tremella_mesenterica_DSM1558	XP_007003269.1	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007001773.1_Tremella_mesenterica_DSM1558	XP_007001773.1	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
RXK36788.1_Tremella_mesenterica	RXK36788.1	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
Tfuciftr26predictedgene_003872_T1_20_290_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
Tfuciftr26predictedgene_003873_T1_9_261_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
Tfuciftr26predictedgene_004055_T1_24_275_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUNBRC9317_002271_T1_24_275_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUNBRC9317_003942_T1_3_261_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUNBRC9317_003942_T1_302_571_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUSEMC49_000083_T1_536_804_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUSEMC49_000083_T1_844_1113_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFUSEMC49_000639_T1_24_275_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TmesenATCC28783predictedgene_005285_T1_19_251_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TmesenATCC28783predictedgene_006932_T1_20_274_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TmesenDSM1558predictedgene_001497_T1_19_282_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TmesenDSM1558predictedgene_002888_T1_20_274_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TYONBRC100148_001237_T1_24_275_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TYONBRC100148_003196_T1_228_497_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
TYONBRC100148_003196_T1_4_188_AA14	NA	Tremella	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	#3B3B3BFF	#9ECAE1	NA	NA
GFZ43948.1_Saitozyma_sp._JCM24511	GFZ43948.1	Saitozyma	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	#3B3B3BFF	#9ECAE1	NA	NA
RSH91054.1_Saitozyma_podzolica	RSH91054.1	Saitozyma	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	#3B3B3BFF	#9ECAE1	NA	NA
GFZ45114.1_Saitozyma_sp._JCM24511	GFZ45114.1	Saitozyma	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	#3B3B3BFF	#9ECAE1	NA	NA
GFZ47836.1_Saitozyma_sp._JCM24511	GFZ47836.1	Saitozyma	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAK4683791.1_Tremellales_sp._Uapishka_1	KAK4683791.1	Tremellales	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unknown	#3B3B3BFF	#9ECAE1	NA	NA
CAD6572736.1_Tremellales_sp._Tagirdzhanova_0007	CAD6572736.1	Tremellales	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unknown	#3B3B3BFF	#9ECAE1	NA	NA
KAK4687237.1_Tremellales_sp._Uapishka_1	KAK4687237.1	Tremellales	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unknown	#3B3B3BFF	#9ECAE1	NA	NA
XP_028476473.1_Apiotrichum_porosum	XP_028476473.1	Apiotrichum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_028476511.1_Apiotrichum_porosum	XP_028476511.1	Apiotrichum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_028474799.1_Apiotrichum_porosum	XP_028474799.1	Apiotrichum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_028476602.1_Apiotrichum_porosum	XP_028476602.1	Apiotrichum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_028472728.1_Apiotrichum_porosum	XP_028472728.1	Apiotrichum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
GMK58657.1_Cutaneotrichosporon_spelunceum	GMK58657.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_060456902.1_Cutaneotrichosporon_cavernicola	XP_060456902.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
BEJ14676.1_Cutaneotrichosporon_sp._HIS471	BEJ14676.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
GMK54331.1_Cutaneotrichosporon_spelunceum	GMK54331.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018280093.1_Cutaneotrichosporon_oleaginosum	XP_018280093.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018279493.1_Cutaneotrichosporon_oleaginosum	XP_018279493.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_060453079.1_Cutaneotrichosporon_cavernicola	XP_060453079.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
TXT11790.1_Cutaneotrichosporon_oleaginosum	TXT11790.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
GMK55144.1_Cutaneotrichosporon_spelunceum	GMK55144.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
TXT10245.1_Cutaneotrichosporon_oleaginosum	TXT10245.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018282730.1_Cutaneotrichosporon_oleaginosum	XP_018282730.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_060459898.1_Cutaneotrichosporon_cavernicola	XP_060459898.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018275525.1_Cutaneotrichosporon_oleaginosum	XP_018275525.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
BEJ11580.1_Cutaneotrichosporon_sp._HIS471	BEJ11580.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_018280384.1_Cutaneotrichosporon_oleaginosum	XP_018280384.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
GMK56416.1_Cutaneotrichosporon_spelunceum	GMK56416.1	Cutaneotrichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
EKD01731.1_Trichosporon_asahii_asahii	EKD01731.1	Trichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_014181917.1_Trichosporon_asahii_asahii	XP_014181917.1	Trichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_014180075.1_Trichosporon_asahii_asahii	XP_014180075.1	Trichosporon	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	#3B3B3BFF	#9ECAE1	NA	NA
